Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
23,2017-07-23,1.28,11391.33,388.46,22.35,0.0,10980.52,10980.52,0.0,0.0,organic,2017,Pittsburgh
24,2017-07-16,1.42,8571.31,533.67,8.53,0.0,8029.11,8029.11,0.0,0.0,organic,2017,Pittsburgh
25,2017-07-09,1.58,7955.6,965.46,11.98,0.0,6978.16,6974.83,3.33,0.0,organic,2017,Pittsburgh
26,2017-07-02,1.58,8002.38,865.57,36.1,0.0,7100.71,7094.05,6.66,0.0,organic,2017,Pittsburgh
27,2017-06-25,1.54,2406.34,165.75,0.0,0.0,2240.59,2226.75,13.84,0.0,organic,2017,Pittsburgh
28,2017-06-18,1.56,2644.9,225.97,110.98,0.0,2307.95,2304.62,3.33,0.0,organic,2017,Pittsburgh
29,2017-06-11,1.57,3490.48,261.56,0.0,0.0,3228.92,3228.92,0.0,0.0,organic,2017,Pittsburgh
30,2017-06-04,1.55,8901.94,1034.11,27.95,0.0,7839.88,7839.88,0.0,0.0,organic,2017,Pittsburgh
31,2017-05-28,1.54,6743.84,963.37,8.77,0.0,5771.7,5740.5,31.2,0.0,organic,2017,Pittsburgh
32,2017-05-21,1.52,2858.31,403.32,3.54,0.0,2451.45,2372.83,78.62,0.0,organic,2017,Pittsburgh
33,2017-05-14,1.49,4101.47,803.09,5.34,0.0,3293.04,2743.0,550.04,0.0,organic,2017,Pittsburgh
34,2017-05-07,1.51,7538.29,937.13,25.33,0.0,6575.83,5972.78,603.05,0.0,organic,2017,Pittsburgh
35,2017-04-30,1.49,9892.96,902.11,3.64,0.0,8987.21,8233.14,754.07,0.0,organic,2017,Pittsburgh
36,2017-04-23,1.51,11740.75,1047.28,9.11,0.0,10684.36,10000.34,684.02,0.0,organic,2017,Pittsburgh
37,2017-04-16,1.51,12174.58,981.59,14.6,0.0,11178.39,10521.57,656.82,0.0,organic,2017,Pittsburgh
38,2017-04-09,1.51,9893.97,923.93,5.47,0.0,8964.57,8364.69,599.88,0.0,organic,2017,Pittsburgh
39,2017-04-02,1.51,9751.92,805.98,5.46,0.0,8940.48,8410.84,529.64,0.0,organic,2017,Pittsburgh
40,2017-03-26,1.5,10049.14,822.59,3.61,0.0,9222.94,8681.76,541.18,0.0,organic,2017,Pittsburgh
41,2017-03-19,1.47,9927.4,800.41,22.38,0.0,9104.61,8530.84,573.77,0.0,organic,2017,Pittsburgh
42,2017-03-12,1.45,9954.06,783.84,13.6,3.4,9153.22,8571.34,581.88,0.0,organic,2017,Pittsburgh
43,2017-03-05,1.43,6643.48,817.44,29.79,0.0,5796.25,5282.48,513.77,0.0,organic,2017,Pittsburgh
44,2017-02-26,1.41,3584.79,844.97,9.94,0.0,2729.88,2247.72,482.16,0.0,organic,2017,Pittsburgh
45,2017-02-19,1.45,8805.28,828.39,3.24,0.0,7973.65,7456.43,517.22,0.0,organic,2017,Pittsburgh
46,2017-02-12,1.41,8934.28,719.78,1.64,0.0,8212.86,7777.5,435.36,0.0,organic,2017,Pittsburgh
47,2017-02-05,1.4,7367.61,683.24,15.93,0.0,6668.44,6350.32,318.12,0.0,organic,2017,Pittsburgh
48,2017-01-29,1.43,8952.16,940.32,19.9,0.0,7991.94,7464.93,527.01,0.0,organic,2017,Pittsburgh
49,2017-01-22,1.4,8828.82,768.82,5.01,0.0,8054.99,7606.17,448.82,0.0,organic,2017,Pittsburgh
50,2017-01-15,1.47,7911.58,935.06,25.23,0.0,6951.29,6577.57,373.72,0.0,organic,2017,Pittsburgh
51,2017-01-08,1.45,8985.72,901.71,23.73,0.0,8060.28,7578.16,482.12,0.0,organic,2017,Pittsburgh
52,2017-01-01,1.5,9725.08,953.37,23.92,0.0,8747.79,8432.66,315.13,0.0,organic,2017,Pittsburgh
0,2017-12-31,1.63,62228.22,3018.47,15029.08,38.91,44141.76,32311.88,11829.88,0.0,organic,2017,Plains
1,2017-12-24,1.73,53663.33,2437.98,17137.62,29.27,34058.46,22547.68,11499.94,10.84,organic,2017,Plains
2,2017-12-17,1.67,57922.35,1958.11,17379.12,58.63,38520.68,27431.38,11089.3,0.0,organic,2017,Plains
3,2017-12-10,1.7,54723.29,1965.71,15750.0,9.73,36976.92,25074.28,11902.64,0.0,organic,2017,Plains
4,2017-12-03,1.76,47265.24,2087.77,14952.84,24.23,30200.4,18480.79,11719.61,0.0,organic,2017,Plains
5,2017-11-26,1.78,47738.89,1912.15,12604.73,7.28,33214.73,21333.07,11881.66,0.0,organic,2017,Plains
6,2017-11-19,1.8,48924.81,2835.23,14769.82,48.37,31260.69,19421.6,11839.09,0.0,organic,2017,Plains
7,2017-11-12,1.89,51340.54,937.33,18192.0,169.54,32041.67,19440.3,12601.37,0.0,organic,2017,Plains
8,2017-11-05,1.89,48099.91,1006.07,13421.84,70.09,33601.91,23095.17,10506.74,0.0,organic,2017,Plains
9,2017-10-29,1.88,49301.56,995.63,11209.3,273.81,36822.82,25519.81,11303.01,0.0,organic,2017,Plains
10,2017-10-22,1.96,56614.23,1352.09,14045.55,375.42,40841.17,26362.82,14478.35,0.0,organic,2017,Plains
11,2017-10-15,2.07,53711.04,1119.87,14609.29,414.22,37562.6,26290.94,11271.66,0.0,organic,2017,Plains
12,2017-10-08,2.02,60256.56,1701.98,14818.4,366.66,43369.52,34313.95,9055.57,0.0,organic,2017,Plains
13,2017-10-01,2.09,60186.09,1616.73,15507.7,1134.3,41901.3,32057.02,9844.28,0.0,organic,2017,Plains
14,2017-09-24,2.13,49093.24,1296.19,15708.29,379.9,31704.85,22812.27,8884.57,8.01,organic,2017,Plains
15,2017-09-17,2.12,54502.39,1296.96,16452.09,60.03,36688.72,20458.94,16229.78,0.0,organic,2017,Plains
16,2017-09-10,2.09,56583.1,1504.55,16919.57,24.03,38117.92,19391.33,18726.59,0.0,organic,2017,Plains
17,2017-09-03,2.12,54026.99,1395.08,19190.49,973.47,32467.95,20082.79,12385.16,0.0,organic,2017,Plains
18,2017-08-27,2.01,60468.47,1074.2,22609.26,1121.4,35663.61,25961.28,9697.03,5.3,organic,2017,Plains
19,2017-08-20,1.92,64189.39,1398.68,24463.43,114.98,38212.3,28827.29,9385.01,0.0,organic,2017,Plains
20,2017-08-13,1.8,68831.83,1263.24,22638.51,57.32,44867.19,33840.62,11026.57,0.0,organic,2017,Plains
21,2017-08-06,1.8,68525.6,2462.31,18938.49,31.05,47093.75,34485.91,12607.84,0.0,organic,2017,Plains
22,2017-07-30,1.73,59314.22,1456.22,16781.86,45.32,41030.82,31277.63,9753.19,0.0,organic,2017,Plains
23,2017-07-23,1.72,55116.84,2277.34,15728.39,16.57,37094.54,27524.59,9569.95,0.0,organic,2017,Plains
24,2017-07-16,1.82,64457.41,3175.66,24288.09,28.46,36912.55,25384.46,11528.09,0.0,organic,2017,Plains
25,2017-07-09,1.62,63609.57,2420.11,23093.17,61.27,38035.02,18331.46,19703.56,0.0,organic,2017,Plains
26,2017-07-02,1.55,59145.56,1399.43,20993.46,54.01,36698.66,17049.24,19649.42,0.0,organic,2017,Plains
27,2017-06-25,1.56,65066.62,3136.16,19656.54,112.27,42161.65,18213.76,23947.89,0.0,organic,2017,Plains
28,2017-06-18,1.56,79491.78,4541.23,31669.43,267.93,43013.19,20340.83,22672.36,0.0,organic,2017,Plains
29,2017-06-11,1.63,71995.22,7271.57,21569.39,118.23,43036.03,20516.93,22519.1,0.0,organic,2017,Plains
30,2017-06-04,1.62,73160.65,4101.74,21665.84,57.86,47335.21,25286.63,22048.58,0.0,organic,2017,Plains
31,2017-05-28,1.63,71551.35,3682.02,22151.54,194.47,45523.32,24299.08,21224.24,0.0,organic,2017,Plains
32,2017-05-21,1.57,85984.55,4614.96,33738.22,778.72,46852.65,22566.48,24286.17,0.0,organic,2017,Plains
33,2017-05-14,1.62,69358.17,3417.56,21230.05,251.83,44458.73,22549.94,21908.79,0.0,organic,2017,Plains
34,2017-05-07,1.58,68236.34,2467.03,20644.8,375.91,44748.6,23886.0,20862.6,0.0,organic,2017,Plains
35,2017-04-30,1.8,69732.89,2391.99,29776.85,1470.12,36093.93,19268.73,16825.2,0.0,organic,2017,Plains
36,2017-04-23,1.67,70584.97,4057.02,23962.95,307.19,42257.81,26018.54,16239.27,0.0,organic,2017,Plains
37,2017-04-16,1.59,85609.54,5166.93,24157.5,1783.22,54501.89,29033.98,25467.91,0.0,organic,2017,Plains
38,2017-04-09,1.56,82376.37,5699.93,20029.5,5924.48,50722.46,20695.25,30027.21,0.0,organic,2017,Plains
39,2017-04-02,1.55,81276.27,5032.45,22665.95,855.1,52722.77,21004.95,31717.82,0.0,organic,2017,Plains
40,2017-03-26,1.51,81982.77,5449.39,23565.89,1102.12,51865.37,21163.88,30701.49,0.0,organic,2017,Plains
41,2017-03-19,1.54,75867.95,5693.04,23743.93,952.64,45478.34,19921.39,25556.95,0.0,organic,2017,Plains
42,2017-03-12,1.5,71708.81,5373.18,23302.63,769.18,42263.82,18086.4,24177.42,0.0,organic,2017,Plains
43,2017-03-05,1.39,79590.74,6729.74,25452.37,464.44,46944.19,19928.87,27015.32,0.0,organic,2017,Plains
44,2017-02-26,1.39,76034.02,6058.09,24558.45,1293.32,44124.16,20679.02,23445.14,0.0,organic,2017,Plains
45,2017-02-19,1.5,55912.77,4415.63,17174.19,755.8,33567.15,18926.25,14640.9,0.0,organic,2017,Plains
46,2017-02-12,1.49,59073.9,4047.83,17976.54,1009.67,36039.86,20023.2,16016.66,0.0,organic,2017,Plains
47,2017-02-05,1.6,48964.14,3181.84,19535.39,151.77,26095.14,15341.1,10754.04,0.0,organic,2017,Plains
48,2017-01-29,1.55,49505.09,4305.53,16857.63,935.56,27406.37,16105.53,11300.84,0.0,organic,2017,Plains
49,2017-01-22,1.57,55867.65,5924.1,18291.59,3406.4,28245.56,18114.66,10130.9,0.0,organic,2017,Plains
50,2017-01-15,1.56,64677.46,5384.45,18694.14,5562.78,35036.09,23848.37,11187.72,0.0,organic,2017,Plains
51,2017-01-08,1.67,56310.43,4527.73,18578.92,5649.58,27554.2,21617.03,5937.17,0.0,organic,2017,Plains
52,2017-01-01,1.62,47042.21,4547.17,15245.73,1366.36,25882.95,17253.74,8629.21,0.0,organic,2017,Plains
0,2017-12-31,1.51,25693.99,3639.53,3807.79,0.0,18246.67,1265.87,16973.41,7.39,organic,2017,Portland
1,2017-12-24,1.44,36918.84,3151.04,5172.61,1.67,28593.52,2146.48,26439.61,7.43,organic,2017,Portland
2,2017-12-17,1.54,26460.36,1531.05,4505.66,5.05,20418.6,4651.98,15753.53,13.09,organic,2017,Portland
3,2017-12-10,1.42,35195.1,2456.22,5456.26,13.45,27269.17,1496.88,25762.95,9.34,organic,2017,Portland
4,2017-12-03,1.52,29860.53,2244.93,5328.78,0.0,22286.82,989.99,21274.46,22.37,organic,2017,Portland
5,2017-11-26,1.47,32304.55,1191.41,5754.51,3.4,25355.23,1640.51,23642.86,71.86,organic,2017,Portland
6,2017-11-19,1.86,21054.36,1267.18,3948.46,3.35,15835.37,1427.56,14258.78,149.03,organic,2017,Portland
7,2017-11-12,1.86,18769.43,1791.82,2951.24,0.0,14026.37,1655.19,12367.46,3.72,organic,2017,Portland
8,2017-11-05,2.45,17023.02,2068.98,2392.02,0.0,12562.02,1473.33,11077.58,11.11,organic,2017,Portland
9,2017-10-29,2.49,17335.77,2011.28,2499.56,0.0,12824.93,1483.24,11325.08,16.61,organic,2017,Portland
10,2017-10-22,2.48,15825.16,1737.93,2304.96,1.66,11780.61,1490.66,10277.06,12.89,organic,2017,Portland
11,2017-10-15,2.71,16796.38,1671.14,2449.35,6.61,12669.28,1435.65,11233.63,0.0,organic,2017,Portland
12,2017-10-08,2.85,16818.84,1802.17,2450.42,1.64,12564.61,1712.22,10852.39,0.0,organic,2017,Portland
13,2017-10-01,2.86,16126.21,188.42,2362.6,1.64,13573.55,1314.56,12249.89,9.1,organic,2017,Portland
14,2017-09-24,2.81,13513.91,179.73,1941.11,0.0,11393.07,1399.19,9963.02,30.86,organic,2017,Portland
15,2017-09-17,2.83,14321.85,236.27,2269.84,9.78,11805.96,1404.53,10377.89,23.54,organic,2017,Portland
16,2017-09-10,2.84,14781.24,182.73,1918.62,6.53,12673.36,1401.92,11193.49,77.95,organic,2017,Portland
17,2017-09-03,2.84,17417.97,176.24,2517.99,0.0,14723.74,1616.39,13002.18,105.17,organic,2017,Portland
18,2017-08-27,2.85,15474.64,197.18,2404.96,22.63,12849.87,1238.37,11611.5,0.0,organic,2017,Portland
19,2017-08-20,2.57,15490.38,582.87,4084.97,13.06,10809.48,1081.11,9721.11,7.26,organic,2017,Portland
20,2017-08-13,2.33,20028.66,3505.69,2495.68,0.0,14027.29,1686.43,12340.86,0.0,organic,2017,Portland
21,2017-08-06,2.14,27316.23,8822.05,3672.5,18.46,14803.22,2466.44,12336.78,0.0,organic,2017,Portland
22,2017-07-30,2.29,28171.21,6085.95,8191.27,25.18,13868.81,1355.55,12513.26,0.0,organic,2017,Portland
23,2017-07-23,2.35,28248.08,2185.42,10316.01,8.19,15738.46,173.33,15565.13,0.0,organic,2017,Portland
24,2017-07-16,2.33,28189.28,3130.81,8104.86,5.04,16948.57,275.55,16673.02,0.0,organic,2017,Portland
25,2017-07-09,1.66,39752.74,2463.61,11058.61,0.0,26230.52,125.58,26104.94,0.0,organic,2017,Portland
26,2017-07-02,1.93,35248.52,6316.51,10620.11,5.02,18306.88,315.73,17991.15,0.0,organic,2017,Portland
27,2017-06-25,2.34,24536.33,6207.54,9746.83,3.34,8578.62,227.23,8351.39,0.0,organic,2017,Portland
28,2017-06-18,1.77,30476.21,6068.58,4075.79,8.35,20323.49,153.34,20170.15,0.0,organic,2017,Portland
29,2017-06-11,1.28,54820.68,6406.86,4677.44,10.02,43726.36,214.55,43511.81,0.0,organic,2017,Portland
30,2017-06-04,1.23,54996.69,4687.9,5471.44,38.34,44799.01,131.68,44667.33,0.0,organic,2017,Portland
31,2017-05-28,1.14,61244.5,2592.01,9302.65,31.96,49317.88,166.04,49151.84,0.0,organic,2017,Portland
32,2017-05-21,1.18,50366.31,6687.57,3688.01,8.42,39982.31,203.25,39779.06,0.0,organic,2017,Portland
33,2017-05-14,1.3,48275.47,5546.5,3638.93,8.47,39081.57,352.47,38729.1,0.0,organic,2017,Portland
34,2017-05-07,1.11,52220.44,7740.99,4048.4,23.83,40407.22,159.67,40247.55,0.0,organic,2017,Portland
35,2017-04-30,1.11,44526.5,6225.21,3347.84,97.16,34856.29,147.76,34708.53,0.0,organic,2017,Portland
36,2017-04-23,1.16,45274.16,5451.4,3518.13,150.29,36154.34,223.45,35930.89,0.0,organic,2017,Portland
37,2017-04-16,1.15,45803.57,3515.55,5519.58,13.66,36754.78,235.96,36518.82,0.0,organic,2017,Portland
38,2017-04-09,1.19,47499.5,2571.34,8188.26,20.45,36719.45,170.92,36548.53,0.0,organic,2017,Portland
39,2017-04-02,0.78,66751.16,3229.32,8942.34,13.62,54565.88,143.33,54422.55,0.0,organic,2017,Portland
40,2017-03-26,0.68,77379.73,2870.05,5856.87,18.61,68634.2,148.03,68486.17,0.0,organic,2017,Portland
41,2017-03-19,1.28,30396.42,3656.07,5739.84,4.95,20995.56,197.33,20798.23,0.0,organic,2017,Portland
42,2017-03-12,1.19,34526.66,3661.47,3665.38,4.91,27194.9,162.44,27032.46,0.0,organic,2017,Portland
43,2017-03-05,0.76,62780.86,6745.63,5868.6,3.26,50163.37,629.12,49534.25,0.0,organic,2017,Portland
44,2017-02-26,1.23,30803.34,3411.42,5012.15,25.84,22353.93,516.54,21837.39,0.0,organic,2017,Portland
45,2017-02-19,1.45,25338.41,3759.62,4219.62,26.01,17333.16,5968.69,11364.47,0.0,organic,2017,Portland
46,2017-02-12,1.59,22901.55,2363.06,5774.75,26.09,14737.65,7610.05,7127.6,0.0,organic,2017,Portland
47,2017-02-05,0.93,38945.01,3761.94,5756.42,14.59,29412.06,960.58,28451.48,0.0,organic,2017,Portland
48,2017-01-29,0.99,35700.1,3147.45,4138.38,1.63,28412.64,849.74,27562.9,0.0,organic,2017,Portland
49,2017-01-22,0.96,37742.57,2500.96,4287.6,6.54,30947.47,321.1,30626.37,0.0,organic,2017,Portland
50,2017-01-15,0.98,42695.84,3851.49,4314.91,8.19,34521.25,310.38,34210.87,0.0,organic,2017,Portland
51,2017-01-08,1.01,47556.69,3790.24,6998.59,14.77,36753.09,279.31,36473.78,0.0,organic,2017,Portland
52,2017-01-01,0.99,31827.5,4842.14,3008.78,0.0,23976.58,173.02,23803.56,0.0,organic,2017,Portland
0,2017-12-31,2.06,13531.12,89.4,5189.69,203.49,8048.54,7934.12,114.42,0.0,organic,2017,RaleighGreensboro
1,2017-12-24,2.12,11091.83,131.68,4064.42,144.61,6751.12,6726.16,24.96,0.0,organic,2017,RaleighGreensboro
2,2017-12-17,2.03,10729.32,77.21,4392.7,150.91,6108.5,5862.83,245.67,0.0,organic,2017,RaleighGreensboro
3,2017-12-10,2.12,11025.4,59.16,4370.67,158.91,6436.66,6323.78,112.88,0.0,organic,2017,RaleighGreensboro
4,2017-12-03,2.11,10433.94,74.33,5140.66,214.87,5004.08,4908.58,95.5,0.0,organic,2017,RaleighGreensboro
5,2017-11-26,2.18,10080.77,143.37,3621.34,107.53,6208.53,6069.78,138.75,0.0,organic,2017,RaleighGreensboro
6,2017-11-19,2.32,9279.95,131.72,3703.25,93.25,5351.73,5306.4,45.33,0.0,organic,2017,RaleighGreensboro
7,2017-11-12,2.32,11244.3,95.76,4252.55,121.67,6774.32,6614.27,160.05,0.0,organic,2017,RaleighGreensboro
8,2017-11-05,2.29,12304.78,192.26,4978.84,173.5,6960.18,6880.73,79.45,0.0,organic,2017,RaleighGreensboro
9,2017-10-29,1.92,19837.54,181.87,4145.71,133.58,15376.38,15201.69,174.69,0.0,organic,2017,RaleighGreensboro
10,2017-10-22,2.2,15322.27,196.22,4273.42,109.06,10743.57,10586.84,156.73,0.0,organic,2017,RaleighGreensboro
11,2017-10-15,2.53,13272.0,442.38,3627.0,103.46,9099.16,8866.56,232.6,0.0,organic,2017,RaleighGreensboro
12,2017-10-08,2.85,12366.93,96.31,4599.62,125.61,7545.39,7471.59,73.8,0.0,organic,2017,RaleighGreensboro
13,2017-10-01,3.0,10741.93,140.46,4331.2,147.11,6123.16,5873.99,249.17,0.0,organic,2017,RaleighGreensboro
14,2017-09-24,2.38,14971.31,130.85,4470.68,116.31,10253.47,9603.33,650.14,0.0,organic,2017,RaleighGreensboro
15,2017-09-17,2.92,10297.07,89.79,4298.97,161.11,5747.2,5319.2,428.0,0.0,organic,2017,RaleighGreensboro
16,2017-09-10,2.89,13472.37,145.75,4564.2,137.53,8624.89,8026.52,598.37,0.0,organic,2017,RaleighGreensboro
17,2017-09-03,2.97,14052.55,169.06,4855.92,148.96,8878.61,8315.09,563.52,0.0,organic,2017,RaleighGreensboro
18,2017-08-27,3.04,12656.32,419.06,4851.9,145.09,7240.27,6960.97,279.3,0.0,organic,2017,RaleighGreensboro
19,2017-08-20,2.65,12011.77,384.39,4690.2,132.95,6804.23,6470.49,333.74,0.0,organic,2017,RaleighGreensboro
20,2017-08-13,2.29,11388.25,140.56,4659.38,135.63,6452.68,6441.72,10.96,0.0,organic,2017,RaleighGreensboro
21,2017-08-06,2.51,14133.77,138.72,5216.39,174.16,8604.5,8220.82,383.68,0.0,organic,2017,RaleighGreensboro
22,2017-07-30,2.11,9179.77,269.89,5176.93,195.51,3537.44,3277.55,259.89,0.0,organic,2017,RaleighGreensboro
23,2017-07-23,1.95,10503.59,159.08,5194.4,192.67,4957.44,4642.47,314.97,0.0,organic,2017,RaleighGreensboro
24,2017-07-16,1.99,10827.99,148.68,5715.34,222.11,4741.86,4579.11,162.75,0.0,organic,2017,RaleighGreensboro
25,2017-07-09,1.97,10835.76,101.76,5697.63,240.83,4795.54,3907.95,887.59,0.0,organic,2017,RaleighGreensboro
26,2017-07-02,2.05,8342.87,139.69,5019.56,219.17,2964.45,2841.94,122.51,0.0,organic,2017,RaleighGreensboro
27,2017-06-25,1.95,10089.71,173.53,5355.82,266.79,4293.57,3840.94,452.63,0.0,organic,2017,RaleighGreensboro
28,2017-06-18,1.91,10827.19,185.41,5446.58,288.95,4906.25,4235.27,670.98,0.0,organic,2017,RaleighGreensboro
29,2017-06-11,2.03,13340.43,296.11,5183.19,293.94,7567.19,6798.17,769.02,0.0,organic,2017,RaleighGreensboro
30,2017-06-04,2.38,9283.58,278.47,5303.7,280.8,3420.61,2204.98,1215.63,0.0,organic,2017,RaleighGreensboro
31,2017-05-28,2.55,10273.69,315.52,5326.02,364.99,4267.16,2844.43,1422.73,0.0,organic,2017,RaleighGreensboro
32,2017-05-21,2.63,8322.8,311.21,5215.69,311.21,2484.69,2169.64,315.05,0.0,organic,2017,RaleighGreensboro
33,2017-05-14,2.44,9771.04,182.76,6859.79,373.56,2354.93,2133.98,220.95,0.0,organic,2017,RaleighGreensboro
34,2017-05-07,2.61,9680.55,231.3,5522.61,307.07,3619.57,3168.9,450.67,0.0,organic,2017,RaleighGreensboro
35,2017-04-30,2.76,8391.71,302.62,4790.79,293.52,3004.78,2644.5,360.28,0.0,organic,2017,RaleighGreensboro
36,2017-04-23,2.73,8720.86,298.89,5183.86,256.68,2981.43,2649.32,332.11,0.0,organic,2017,RaleighGreensboro
37,2017-04-16,2.24,10247.33,202.49,6574.76,531.29,2938.79,2488.55,450.24,0.0,organic,2017,RaleighGreensboro
38,2017-04-09,2.07,12113.04,208.57,6330.09,401.45,5172.93,3146.38,2026.55,0.0,organic,2017,RaleighGreensboro
39,2017-04-02,2.21,11544.33,231.24,6808.06,416.45,4088.58,3442.51,646.07,0.0,organic,2017,RaleighGreensboro
40,2017-03-26,1.94,11276.9,236.74,6075.77,440.09,4524.3,2563.32,1960.98,0.0,organic,2017,RaleighGreensboro
41,2017-03-19,1.83,6478.95,251.2,4806.55,342.44,1078.76,102.5,976.26,0.0,organic,2017,RaleighGreensboro
42,2017-03-12,1.9,6858.2,248.79,4782.34,360.74,1466.33,1232.62,233.71,0.0,organic,2017,RaleighGreensboro
43,2017-03-05,1.54,7644.87,310.11,3737.67,220.26,3376.83,1772.87,1603.96,0.0,organic,2017,RaleighGreensboro
44,2017-02-26,1.56,8608.11,241.98,4059.23,328.88,3978.02,2617.49,1360.53,0.0,organic,2017,RaleighGreensboro
45,2017-02-19,1.55,8726.67,169.95,4133.16,283.98,4139.58,3118.21,1021.37,0.0,organic,2017,RaleighGreensboro
46,2017-02-12,1.54,9911.34,239.38,4073.5,292.17,5306.29,4476.52,829.77,0.0,organic,2017,RaleighGreensboro
47,2017-02-05,1.77,9668.72,219.34,3567.45,282.75,5599.18,5467.43,131.75,0.0,organic,2017,RaleighGreensboro
48,2017-01-29,1.63,12400.14,210.3,5718.04,367.53,6104.27,5464.33,639.94,0.0,organic,2017,RaleighGreensboro
49,2017-01-22,1.59,10830.75,224.66,4242.03,477.69,5886.37,5420.39,465.98,0.0,organic,2017,RaleighGreensboro
50,2017-01-15,1.62,10210.4,185.33,5492.56,523.31,4009.2,3842.0,167.2,0.0,organic,2017,RaleighGreensboro
51,2017-01-08,1.52,11276.02,179.81,4508.4,369.14,6218.67,6018.6,200.07,0.0,organic,2017,RaleighGreensboro
52,2017-01-01,1.78,8038.22,121.25,3157.17,299.93,4459.87,4271.94,187.93,0.0,organic,2017,RaleighGreensboro
0,2017-12-31,1.39,13838.29,496.98,2962.71,94.76,10283.84,9802.71,481.13,0.0,organic,2017,RichmondNorfolk
1,2017-12-24,1.41,12966.31,527.99,2640.21,65.74,9732.37,9557.06,175.31,0.0,organic,2017,RichmondNorfolk
2,2017-12-17,1.43,12837.29,531.72,2596.59,60.05,9648.93,9084.68,564.25,0.0,organic,2017,RichmondNorfolk
3,2017-12-10,1.4,12385.8,365.36,2618.38,68.67,9333.39,9023.05,310.34,0.0,organic,2017,RichmondNorfolk
4,2017-12-03,1.5,11304.93,591.86,3015.71,62.15,7635.21,7481.2,154.01,0.0,organic,2017,RichmondNorfolk
5,2017-11-26,1.58,10285.18,441.93,2360.47,39.34,7443.44,7353.1,90.34,0.0,organic,2017,RichmondNorfolk
6,2017-11-19,1.62,9572.38,469.82,2619.23,36.54,6446.79,6399.28,47.51,0.0,organic,2017,RichmondNorfolk
7,2017-11-12,1.57,11495.44,632.19,2374.29,63.61,8425.35,8314.51,110.84,0.0,organic,2017,RichmondNorfolk
8,2017-11-05,1.64,10865.72,1262.85,2499.88,52.94,7050.05,6880.75,169.3,0.0,organic,2017,RichmondNorfolk
9,2017-10-29,1.67,10158.08,327.71,2184.05,36.01,7610.31,7023.4,586.91,0.0,organic,2017,RichmondNorfolk
10,2017-10-22,1.62,12275.26,370.45,2692.51,53.05,9159.25,8792.65,366.6,0.0,organic,2017,RichmondNorfolk
11,2017-10-15,1.6,15559.82,323.77,2409.46,66.32,12760.27,11870.29,889.98,0.0,organic,2017,RichmondNorfolk
12,2017-10-08,1.56,16660.78,416.49,2475.61,67.47,13701.21,13577.23,123.98,0.0,organic,2017,RichmondNorfolk
13,2017-10-01,1.6,14274.34,250.53,2545.53,18.17,11460.11,10711.65,748.46,0.0,organic,2017,RichmondNorfolk
14,2017-09-24,1.76,14075.51,257.62,2561.93,53.35,11202.61,9417.16,1785.45,0.0,organic,2017,RichmondNorfolk
15,2017-09-17,1.59,14824.51,336.19,2732.34,44.13,11711.85,10680.64,1031.21,0.0,organic,2017,RichmondNorfolk
16,2017-09-10,2.0,13661.82,526.93,3525.9,42.94,9566.05,7880.01,1686.04,0.0,organic,2017,RichmondNorfolk
17,2017-09-03,2.05,12472.67,654.67,3231.63,56.08,8530.29,6523.37,2006.92,0.0,organic,2017,RichmondNorfolk
18,2017-08-27,1.96,11862.16,517.0,3473.29,114.73,7757.14,6903.89,853.25,0.0,organic,2017,RichmondNorfolk
19,2017-08-20,1.93,12811.35,573.89,3458.89,59.59,8718.98,7254.65,1464.33,0.0,organic,2017,RichmondNorfolk
20,2017-08-13,1.79,11129.0,541.48,3363.51,112.95,7111.06,7044.98,66.08,0.0,organic,2017,RichmondNorfolk
21,2017-08-06,1.66,12743.98,513.56,3881.12,71.87,8277.43,7343.81,933.62,0.0,organic,2017,RichmondNorfolk
22,2017-07-30,1.56,14439.15,623.91,4519.06,138.65,9157.53,8250.67,906.86,0.0,organic,2017,RichmondNorfolk
23,2017-07-23,1.45,17819.23,490.84,4973.46,117.18,12237.75,11553.5,684.25,0.0,organic,2017,RichmondNorfolk
24,2017-07-16,1.71,11521.01,556.0,4078.58,201.95,6684.48,6042.57,641.91,0.0,organic,2017,RichmondNorfolk
25,2017-07-09,1.81,11717.1,720.65,5308.78,142.87,5544.8,3341.86,2202.94,0.0,organic,2017,RichmondNorfolk
26,2017-07-02,1.84,10106.75,649.11,4909.0,127.57,4421.07,3123.96,1297.11,0.0,organic,2017,RichmondNorfolk
27,2017-06-25,1.64,12534.75,656.89,5010.34,83.67,6783.85,3312.08,3471.77,0.0,organic,2017,RichmondNorfolk
28,2017-06-18,1.78,10408.49,709.84,4861.94,114.37,4722.34,3346.59,1375.75,0.0,organic,2017,RichmondNorfolk
29,2017-06-11,1.56,11925.84,666.26,4779.4,149.16,6331.02,3456.32,2874.7,0.0,organic,2017,RichmondNorfolk
30,2017-06-04,1.72,11637.27,740.89,4505.97,176.87,6213.54,3221.65,2991.89,0.0,organic,2017,RichmondNorfolk
31,2017-05-28,1.6,12214.35,771.94,4134.06,160.29,7148.06,2792.14,4355.92,0.0,organic,2017,RichmondNorfolk
32,2017-05-21,1.52,11063.56,536.61,4072.81,205.25,6248.89,3079.19,3169.7,0.0,organic,2017,RichmondNorfolk
