Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
41,2016-03-13,1.39,2555.93,134.82,1110.28,0.0,1310.83,813.33,497.5,0.0,organic,2016,Indianapolis
42,2016-03-06,1.48,1831.89,250.68,1046.17,0.0,535.04,260.13,274.91,0.0,organic,2016,Indianapolis
43,2016-02-28,1.6,1901.93,347.96,1077.57,0.0,476.4,433.33,43.07,0.0,organic,2016,Indianapolis
44,2016-02-21,1.53,2235.13,320.85,1193.27,0.0,721.01,470.0,251.01,0.0,organic,2016,Indianapolis
45,2016-02-14,1.24,3182.4,368.91,1277.17,0.0,1536.32,590.0,946.32,0.0,organic,2016,Indianapolis
46,2016-02-07,1.37,3025.26,363.35,1459.7,3.32,1198.89,533.33,665.56,0.0,organic,2016,Indianapolis
47,2016-01-31,1.38,2450.94,281.67,1119.38,0.0,1049.89,516.67,533.22,0.0,organic,2016,Indianapolis
48,2016-01-24,1.13,3585.33,334.99,1406.09,9.92,1834.33,553.33,1281.0,0.0,organic,2016,Indianapolis
49,2016-01-17,1.51,2169.25,315.5,1240.35,8.83,604.57,283.33,321.24,0.0,organic,2016,Indianapolis
50,2016-01-10,1.51,2816.92,458.88,1268.87,0.0,1089.17,646.67,442.5,0.0,organic,2016,Indianapolis
51,2016-01-03,1.53,2057.45,229.67,1187.16,0.0,640.62,304.07,336.55,0.0,organic,2016,Indianapolis
0,2016-12-25,1.27,3439.46,259.84,79.86,11.92,3087.84,1003.33,2084.51,0.0,organic,2016,Jacksonville
1,2016-12-18,1.27,2966.96,257.99,57.07,2.38,2649.52,596.67,2052.85,0.0,organic,2016,Jacksonville
2,2016-12-11,1.34,4102.26,346.19,35.57,4.74,3715.76,1173.33,2542.43,0.0,organic,2016,Jacksonville
3,2016-12-04,1.35,3690.99,286.08,33.1,10.64,3361.17,836.66,2524.51,0.0,organic,2016,Jacksonville
4,2016-11-27,1.43,3212.61,287.21,55.43,18.87,2851.1,1016.67,1834.43,0.0,organic,2016,Jacksonville
5,2016-11-20,1.49,4653.39,400.69,88.39,5.89,4158.42,1536.67,2621.75,0.0,organic,2016,Jacksonville
6,2016-11-13,1.47,4890.43,446.05,65.91,11.77,4366.7,1503.33,2863.37,0.0,organic,2016,Jacksonville
7,2016-11-06,1.43,3789.61,312.69,69.36,4.7,3402.86,650.0,2752.86,0.0,organic,2016,Jacksonville
8,2016-10-30,1.41,4355.53,450.59,133.77,3.52,3767.65,250.0,3517.65,0.0,organic,2016,Jacksonville
9,2016-10-23,1.4,2998.64,352.97,95.3,1.18,2549.19,0.0,2549.19,0.0,organic,2016,Jacksonville
10,2016-10-16,1.36,3022.99,435.32,83.76,5.9,2498.01,166.67,2331.34,0.0,organic,2016,Jacksonville
11,2016-10-09,1.98,2187.6,1278.95,60.28,1.18,847.19,180.0,667.19,0.0,organic,2016,Jacksonville
12,2016-10-02,2.24,1990.61,1454.6,92.32,8.28,435.41,390.0,45.41,0.0,organic,2016,Jacksonville
13,2016-09-25,1.46,4250.85,803.21,73.13,0.0,3374.51,860.0,2514.51,0.0,organic,2016,Jacksonville
14,2016-09-18,1.36,5115.54,690.53,77.79,3.54,4343.68,713.33,3630.35,0.0,organic,2016,Jacksonville
15,2016-09-11,1.87,2614.82,1225.28,71.87,3.53,1314.14,923.33,390.81,0.0,organic,2016,Jacksonville
16,2016-09-04,1.87,2670.47,1152.74,97.73,0.0,1420.0,1416.67,3.33,0.0,organic,2016,Jacksonville
17,2016-08-28,1.73,2400.5,750.69,90.6,5.88,1553.33,1550.0,3.33,0.0,organic,2016,Jacksonville
18,2016-08-21,2.0,3378.48,1860.99,108.09,9.4,1400.0,1370.0,30.0,0.0,organic,2016,Jacksonville
19,2016-08-14,2.1,3471.82,2096.45,184.98,23.72,1166.67,1156.67,10.0,0.0,organic,2016,Jacksonville
20,2016-08-07,2.01,4141.49,2307.13,134.95,62.74,1636.67,1620.0,16.67,0.0,organic,2016,Jacksonville
21,2016-07-31,1.92,3706.68,1943.32,112.23,37.8,1613.33,1593.33,20.0,0.0,organic,2016,Jacksonville
22,2016-07-24,2.17,4109.11,2932.78,193.15,33.18,950.0,940.0,10.0,0.0,organic,2016,Jacksonville
23,2016-07-17,2.11,3794.69,2538.4,191.36,41.6,1023.33,1023.33,0.0,0.0,organic,2016,Jacksonville
24,2016-07-10,1.68,3843.3,1452.19,79.88,8.35,2302.88,2302.88,0.0,0.0,organic,2016,Jacksonville
25,2016-07-03,1.26,6402.23,1794.82,126.06,8.4,4472.95,4472.95,0.0,0.0,organic,2016,Jacksonville
26,2016-06-26,1.72,3794.29,2437.58,118.08,25.3,1213.33,1213.33,0.0,0.0,organic,2016,Jacksonville
27,2016-06-19,1.71,3747.81,2375.35,118.56,20.57,1233.33,1233.33,0.0,0.0,organic,2016,Jacksonville
28,2016-06-12,1.73,3772.07,2461.73,117.05,9.96,1183.33,1183.33,0.0,0.0,organic,2016,Jacksonville
29,2016-06-05,1.64,3604.28,1979.42,135.7,2.49,1486.67,1486.67,0.0,0.0,organic,2016,Jacksonville
30,2016-05-29,1.63,4110.96,2183.27,164.4,9.96,1753.33,1753.33,0.0,0.0,organic,2016,Jacksonville
31,2016-05-22,1.66,3862.88,2130.3,142.19,13.72,1576.67,1576.67,0.0,0.0,organic,2016,Jacksonville
32,2016-05-15,1.76,3079.43,2042.3,140.46,0.0,896.67,896.67,0.0,0.0,organic,2016,Jacksonville
33,2016-05-08,1.7,3174.26,1850.51,155.45,4.97,1163.33,1163.33,0.0,0.0,organic,2016,Jacksonville
34,2016-05-01,1.65,3584.65,2476.8,224.15,13.7,870.0,870.0,0.0,0.0,organic,2016,Jacksonville
35,2016-04-24,1.64,3650.65,1906.63,95.77,14.92,1633.33,1633.33,0.0,0.0,organic,2016,Jacksonville
36,2016-04-17,1.73,3452.46,2174.85,170.16,7.45,1100.0,1100.0,0.0,0.0,organic,2016,Jacksonville
37,2016-04-10,1.62,3379.11,1917.91,102.98,14.89,1343.33,1343.33,0.0,0.0,organic,2016,Jacksonville
38,2016-04-03,1.66,3632.75,2203.04,123.98,12.4,1293.33,1293.33,0.0,0.0,organic,2016,Jacksonville
39,2016-03-27,1.73,2778.43,1827.82,131.27,26.01,793.33,793.33,0.0,0.0,organic,2016,Jacksonville
40,2016-03-20,1.58,3783.94,2000.1,119.76,7.41,1656.67,1656.67,0.0,0.0,organic,2016,Jacksonville
41,2016-03-13,1.7,3152.41,2038.98,126.9,9.86,976.67,976.67,0.0,0.0,organic,2016,Jacksonville
42,2016-03-06,1.83,2650.6,1984.85,111.88,17.21,536.66,533.33,3.33,0.0,organic,2016,Jacksonville
43,2016-02-28,1.8,2362.13,1675.73,82.21,20.86,583.33,583.33,0.0,0.0,organic,2016,Jacksonville
44,2016-02-21,1.76,2679.98,1793.68,76.87,6.1,803.33,803.33,0.0,0.0,organic,2016,Jacksonville
45,2016-02-14,1.73,2550.87,1696.11,51.32,13.44,790.0,790.0,0.0,0.0,organic,2016,Jacksonville
46,2016-02-07,1.7,2292.78,1370.93,59.67,12.18,850.0,850.0,0.0,0.0,organic,2016,Jacksonville
47,2016-01-31,1.74,2697.3,1724.8,84.91,10.92,876.67,876.67,0.0,0.0,organic,2016,Jacksonville
48,2016-01-24,1.66,2934.24,1638.49,59.38,9.7,1226.67,1226.67,0.0,0.0,organic,2016,Jacksonville
49,2016-01-17,1.8,2613.23,1828.5,113.83,10.9,660.0,660.0,0.0,0.0,organic,2016,Jacksonville
50,2016-01-10,1.76,2737.65,1732.15,78.13,24.04,903.33,903.33,0.0,0.0,organic,2016,Jacksonville
51,2016-01-03,1.51,5893.02,4852.89,163.43,16.7,860.0,860.0,0.0,0.0,organic,2016,Jacksonville
0,2016-12-25,1.35,9519.43,1090.88,2506.87,0.0,5921.68,5810.1,111.58,0.0,organic,2016,LasVegas
1,2016-12-18,1.42,7232.71,913.95,2218.81,0.0,4099.95,4088.72,11.23,0.0,organic,2016,LasVegas
2,2016-12-11,1.76,6257.58,750.54,2889.92,0.0,2617.12,2584.81,32.31,0.0,organic,2016,LasVegas
3,2016-12-04,2.17,4786.42,937.63,2371.9,0.0,1476.89,1360.79,116.1,0.0,organic,2016,LasVegas
4,2016-11-27,1.74,6539.69,838.75,2060.12,0.0,3640.82,3634.77,6.05,0.0,organic,2016,LasVegas
5,2016-11-20,1.83,6717.05,885.91,2371.08,0.0,3460.06,3460.06,0.0,0.0,organic,2016,LasVegas
6,2016-11-13,1.51,11117.12,1608.57,3103.52,0.0,6405.03,6353.31,51.72,0.0,organic,2016,LasVegas
7,2016-11-06,1.94,6815.62,1815.17,3164.88,0.0,1835.57,1827.56,8.01,0.0,organic,2016,LasVegas
8,2016-10-30,2.76,3238.28,378.75,2652.66,0.0,206.87,177.79,29.08,0.0,organic,2016,LasVegas
9,2016-10-23,2.3,2988.4,267.02,2457.1,0.0,264.28,264.28,0.0,0.0,organic,2016,LasVegas
10,2016-10-16,2.85,4317.31,707.37,2855.9,0.0,754.04,732.85,21.19,0.0,organic,2016,LasVegas
11,2016-10-09,2.09,5771.2,1016.77,2518.91,0.0,2235.52,2219.25,16.27,0.0,organic,2016,LasVegas
12,2016-10-02,3.03,3714.71,296.71,2699.8,0.0,718.2,718.2,0.0,0.0,organic,2016,LasVegas
13,2016-09-25,2.91,4103.97,409.65,2810.06,0.0,884.26,884.26,0.0,0.0,organic,2016,LasVegas
14,2016-09-18,2.04,6494.77,1493.45,2657.83,0.0,2343.49,2279.81,63.68,0.0,organic,2016,LasVegas
15,2016-09-11,2.2,7662.66,2324.12,3252.22,0.0,2086.32,613.88,1472.44,0.0,organic,2016,LasVegas
16,2016-09-04,2.02,9266.73,2868.88,3199.25,0.0,3198.6,709.82,2488.78,0.0,organic,2016,LasVegas
17,2016-08-28,2.02,8132.79,2503.68,2823.44,0.0,2805.67,411.15,2394.52,0.0,organic,2016,LasVegas
18,2016-08-21,1.99,8861.21,2876.49,2719.84,0.0,3264.88,458.25,2806.63,0.0,organic,2016,LasVegas
19,2016-08-14,2.14,8267.22,2592.15,2647.51,0.0,3027.56,455.36,2572.2,0.0,organic,2016,LasVegas
20,2016-08-07,2.16,9591.2,3176.01,3095.01,0.0,3320.18,348.25,2971.93,0.0,organic,2016,LasVegas
21,2016-07-31,2.27,9953.15,2964.22,3659.42,0.0,3329.51,420.58,2908.93,0.0,organic,2016,LasVegas
22,2016-07-24,2.3,10298.23,3346.0,3970.45,0.0,2981.78,591.78,2390.0,0.0,organic,2016,LasVegas
23,2016-07-17,2.25,10784.6,3690.4,3871.61,0.0,3222.59,766.55,2456.04,0.0,organic,2016,LasVegas
24,2016-07-10,1.9,13234.04,4462.78,4630.0,0.0,4141.26,676.76,3464.5,0.0,organic,2016,LasVegas
25,2016-07-03,1.59,15607.26,5586.02,5478.16,0.0,4543.08,438.23,4104.85,0.0,organic,2016,LasVegas
26,2016-06-26,1.56,13868.58,4663.99,5947.35,0.0,3257.24,669.63,2587.61,0.0,organic,2016,LasVegas
27,2016-06-19,1.52,13092.1,5180.03,6593.84,0.0,1318.23,563.36,754.87,0.0,organic,2016,LasVegas
28,2016-06-12,1.42,14204.88,7218.45,5873.68,0.0,1112.75,470.15,642.6,0.0,organic,2016,LasVegas
29,2016-06-05,1.41,14224.73,5353.51,6571.59,0.0,2299.63,765.05,1534.58,0.0,organic,2016,LasVegas
30,2016-05-29,1.35,22983.35,3737.94,16569.88,0.0,2675.53,695.76,1979.77,0.0,organic,2016,LasVegas
31,2016-05-22,1.38,17710.51,4850.71,8099.11,0.0,4760.69,496.56,4264.13,0.0,organic,2016,LasVegas
32,2016-05-15,1.2,28101.68,6186.61,15446.24,0.0,6468.83,433.09,6035.74,0.0,organic,2016,LasVegas
33,2016-05-08,1.31,13681.17,4543.59,5592.9,0.0,3544.68,416.67,3128.01,0.0,organic,2016,LasVegas
34,2016-05-01,1.51,13228.93,4463.69,6588.39,0.0,2176.85,786.59,1390.26,0.0,organic,2016,LasVegas
35,2016-04-24,1.36,19698.45,2546.13,13800.58,0.0,3351.74,744.93,2606.81,0.0,organic,2016,LasVegas
36,2016-04-17,1.34,20001.54,2830.14,13556.57,0.0,3614.83,347.32,3267.51,0.0,organic,2016,LasVegas
37,2016-04-10,1.22,13473.17,3233.23,4726.02,0.0,5513.92,4028.39,1485.53,0.0,organic,2016,LasVegas
38,2016-04-03,1.25,12425.65,3094.18,4671.88,0.0,4659.59,3985.21,674.38,0.0,organic,2016,LasVegas
39,2016-03-27,1.41,10187.56,3062.51,4885.53,0.0,2239.52,1906.43,333.09,0.0,organic,2016,LasVegas
40,2016-03-20,1.35,9463.68,3101.56,4112.47,0.0,2249.65,2185.92,63.73,0.0,organic,2016,LasVegas
41,2016-03-13,1.33,9530.49,1955.94,4330.59,0.0,3243.96,3192.97,50.99,0.0,organic,2016,LasVegas
42,2016-03-06,1.3,11858.2,2926.28,3544.22,0.0,5387.7,5100.95,286.75,0.0,organic,2016,LasVegas
43,2016-02-28,1.29,10997.51,2077.08,3518.48,0.0,5401.95,5374.07,27.88,0.0,organic,2016,LasVegas
44,2016-02-21,1.44,8237.96,1481.86,3293.97,0.0,3462.13,2833.52,628.61,0.0,organic,2016,LasVegas
45,2016-02-14,1.28,9595.71,1481.93,3314.57,0.0,4799.21,3443.29,1355.92,0.0,organic,2016,LasVegas
46,2016-02-07,1.41,7720.32,1466.84,2881.87,0.0,3371.61,2968.56,403.05,0.0,organic,2016,LasVegas
47,2016-01-31,1.68,6797.74,1776.21,3076.64,0.0,1944.89,1880.81,64.08,0.0,organic,2016,LasVegas
48,2016-01-24,1.47,9297.5,1706.27,4796.37,0.0,2794.86,2788.43,6.43,0.0,organic,2016,LasVegas
49,2016-01-17,1.47,8854.46,2067.07,4156.83,0.0,2630.56,2611.22,19.34,0.0,organic,2016,LasVegas
50,2016-01-10,1.41,8480.1,1630.03,3858.64,0.0,2991.43,2984.97,6.46,0.0,organic,2016,LasVegas
51,2016-01-03,1.69,7552.52,1709.77,3384.63,0.0,2458.12,2435.48,22.64,0.0,organic,2016,LasVegas
0,2016-12-25,1.17,81458.1,11324.9,25698.37,0.0,44434.83,37064.95,7369.88,0.0,organic,2016,LosAngeles
1,2016-12-18,1.29,75362.42,8328.2,30745.08,101.67,36187.47,31983.42,4204.05,0.0,organic,2016,LosAngeles
2,2016-12-11,1.31,77692.93,8725.85,29110.77,45.38,39810.93,31526.04,8284.89,0.0,organic,2016,LosAngeles
3,2016-12-04,1.52,68500.56,9917.23,25081.27,10.96,33491.1,30856.88,2634.22,0.0,organic,2016,LosAngeles
4,2016-11-27,1.64,63734.67,7949.89,22176.16,6.27,33602.35,28969.13,4633.22,0.0,organic,2016,LosAngeles
5,2016-11-20,1.67,60249.61,6503.09,18671.5,9.41,35065.61,30815.31,4250.3,0.0,organic,2016,LosAngeles
6,2016-11-13,1.7,66733.93,8552.62,21195.25,7.84,36978.22,29706.65,7271.57,0.0,organic,2016,LosAngeles
7,2016-11-06,1.94,64388.86,9018.29,23288.44,0.0,32082.13,21367.19,10714.94,0.0,organic,2016,LosAngeles
8,2016-10-30,2.1,48849.52,9327.57,19918.58,1.57,19601.8,11425.53,8176.27,0.0,organic,2016,LosAngeles
9,2016-10-23,2.44,35647.66,5614.53,22373.4,0.0,7659.73,7620.35,39.38,0.0,organic,2016,LosAngeles
10,2016-10-16,1.85,56666.92,8637.11,27140.31,0.0,20889.5,20720.21,169.29,0.0,organic,2016,LosAngeles
11,2016-10-09,1.58,72073.73,10127.13,23301.08,12.66,38632.86,38000.26,632.6,0.0,organic,2016,LosAngeles
12,2016-10-02,1.52,76112.99,10357.01,22863.79,3.17,42889.02,37434.0,5455.02,0.0,organic,2016,LosAngeles
13,2016-09-25,1.62,62154.36,7132.44,25173.2,0.0,29848.72,25361.07,4487.65,0.0,organic,2016,LosAngeles
14,2016-09-18,1.47,74445.93,13098.28,24958.57,0.0,36389.08,31194.03,5195.05,0.0,organic,2016,LosAngeles
15,2016-09-11,1.2,109755.53,14941.57,36981.61,23.87,57808.48,56410.52,1397.96,0.0,organic,2016,LosAngeles
16,2016-09-04,1.29,106844.47,13910.17,28437.88,0.0,64496.42,62061.45,2434.97,0.0,organic,2016,LosAngeles
17,2016-08-28,1.26,104270.76,14056.73,25916.53,6.38,64291.12,63624.45,666.67,0.0,organic,2016,LosAngeles
18,2016-08-21,1.19,114354.69,19567.47,23068.15,3.2,71715.87,71174.26,541.61,0.0,organic,2016,LosAngeles
19,2016-08-14,1.2,131165.91,18708.27,27837.86,28.79,84590.99,79648.93,4942.06,0.0,organic,2016,LosAngeles
20,2016-08-07,1.14,130613.45,13657.37,25621.52,0.0,91334.56,72770.01,18564.55,0.0,organic,2016,LosAngeles
21,2016-07-31,1.21,115313.85,14654.26,28278.26,1.6,72379.73,70166.73,2213.0,0.0,organic,2016,LosAngeles
22,2016-07-24,1.21,111080.96,14249.95,27897.64,20.74,68912.63,61674.03,7238.6,0.0,organic,2016,LosAngeles
23,2016-07-17,1.23,114343.02,14443.34,30091.66,3.18,69804.84,69782.74,22.1,0.0,organic,2016,LosAngeles
24,2016-07-10,1.15,125690.61,21301.03,27011.26,9.53,77368.79,77225.89,142.9,0.0,organic,2016,LosAngeles
25,2016-07-03,1.23,116296.31,16982.26,37943.18,6.32,61364.55,59745.31,1619.24,0.0,organic,2016,LosAngeles
26,2016-06-26,1.18,112304.11,23280.48,34516.17,6.31,54501.15,54443.32,57.83,0.0,organic,2016,LosAngeles
27,2016-06-19,1.23,110087.71,15800.4,36039.49,11.01,58236.81,58189.62,47.19,0.0,organic,2016,LosAngeles
28,2016-06-12,1.15,106514.62,16790.67,34443.11,0.0,55280.84,55248.05,32.79,0.0,organic,2016,LosAngeles
29,2016-06-05,1.18,99717.99,17642.18,26736.0,7.74,55332.07,54949.32,382.75,0.0,organic,2016,LosAngeles
30,2016-05-29,1.11,111714.45,14878.34,30381.74,0.0,66454.37,66031.6,422.77,0.0,organic,2016,LosAngeles
31,2016-05-22,0.98,115978.52,14507.68,32012.84,0.0,69458.0,69453.71,4.29,0.0,organic,2016,LosAngeles
32,2016-05-15,1.14,108031.14,15403.16,30675.2,0.0,61952.78,61935.64,17.14,0.0,organic,2016,LosAngeles
33,2016-05-08,1.13,119123.05,11723.12,34690.14,0.0,72709.79,72600.22,109.57,0.0,organic,2016,LosAngeles
34,2016-05-01,1.11,102002.62,9913.94,29545.47,0.0,62543.21,62529.52,13.69,0.0,organic,2016,LosAngeles
35,2016-04-24,1.04,117010.57,11729.01,31942.24,0.0,73339.32,73262.37,76.95,0.0,organic,2016,LosAngeles
36,2016-04-17,1.01,106228.91,10528.54,24399.57,0.0,71300.8,70842.07,458.73,0.0,organic,2016,LosAngeles
37,2016-04-10,1.05,108798.33,10479.16,31798.45,0.0,66520.72,63788.0,2732.72,0.0,organic,2016,LosAngeles
38,2016-04-03,1.08,117966.34,11577.05,45515.68,0.0,60873.61,53603.7,7269.91,0.0,organic,2016,LosAngeles
39,2016-03-27,1.07,104358.7,8848.36,30213.25,3.07,65294.02,53904.69,11389.33,0.0,organic,2016,LosAngeles
40,2016-03-20,1.1,96605.4,9650.76,29926.72,3.07,57024.85,51792.12,5232.73,0.0,organic,2016,LosAngeles
41,2016-03-13,1.09,117245.31,11588.48,37583.32,0.0,68073.51,59198.13,8875.38,0.0,organic,2016,LosAngeles
42,2016-03-06,0.96,115143.8,10846.95,27074.16,3.07,77219.62,76838.15,381.47,0.0,organic,2016,LosAngeles
43,2016-02-28,0.96,128489.58,10893.74,32404.81,4.61,85186.42,84672.69,513.73,0.0,organic,2016,LosAngeles
44,2016-02-21,1.07,91664.08,9483.06,27925.49,7.69,54247.84,53008.59,1239.25,0.0,organic,2016,LosAngeles
45,2016-02-14,1.09,89422.16,7138.11,29178.56,90.94,53014.55,45117.48,7897.07,0.0,organic,2016,LosAngeles
46,2016-02-07,1.07,80943.91,7720.21,22562.0,37.04,50624.66,38739.27,11885.39,0.0,organic,2016,LosAngeles
47,2016-01-31,1.02,81433.73,9874.87,21594.16,80.34,49884.36,39705.53,10178.83,0.0,organic,2016,LosAngeles
48,2016-01-24,1.06,79706.09,8070.14,27332.04,0.0,44303.91,14074.29,30229.62,0.0,organic,2016,LosAngeles
49,2016-01-17,1.18,65863.8,10218.02,19372.67,0.0,36273.11,19708.1,16565.01,0.0,organic,2016,LosAngeles
50,2016-01-10,1.08,80027.43,11524.93,17132.02,0.0,51370.48,41151.84,10218.64,0.0,organic,2016,LosAngeles
51,2016-01-03,1.15,60896.62,11697.8,18392.56,0.0,30806.26,26300.54,4505.72,0.0,organic,2016,LosAngeles
0,2016-12-25,1.53,1619.79,16.42,910.47,0.0,692.9,406.67,286.23,0.0,organic,2016,Louisville
1,2016-12-18,1.23,2237.49,2.53,928.65,0.0,1306.31,433.33,872.98,0.0,organic,2016,Louisville
2,2016-12-11,1.16,1887.69,0.0,710.07,0.0,1177.62,363.34,814.28,0.0,organic,2016,Louisville
3,2016-12-04,1.28,2391.74,4.0,997.83,0.0,1389.91,396.67,993.24,0.0,organic,2016,Louisville
4,2016-11-27,1.26,3129.1,1.25,987.17,0.0,2140.68,566.67,1574.01,0.0,organic,2016,Louisville
5,2016-11-20,0.93,4880.21,6.76,1278.83,0.0,3594.62,613.33,2981.29,0.0,organic,2016,Louisville
6,2016-11-13,0.94,4559.57,0.0,1210.46,0.0,3349.11,410.56,2938.55,0.0,organic,2016,Louisville
7,2016-11-06,1.17,4143.28,0.0,1735.86,0.0,2407.42,343.34,2064.08,0.0,organic,2016,Louisville
8,2016-10-30,1.82,2038.12,1.27,1696.28,0.0,340.57,196.67,143.9,0.0,organic,2016,Louisville
9,2016-10-23,1.03,3422.91,5.11,1408.29,0.0,2009.51,126.67,1882.84,0.0,organic,2016,Louisville
10,2016-10-16,1.24,2470.03,12.88,1256.9,0.0,1200.25,170.0,1030.25,0.0,organic,2016,Louisville
11,2016-10-09,1.08,4017.83,0.0,1676.0,0.0,2341.83,273.33,2068.5,0.0,organic,2016,Louisville
12,2016-10-02,1.87,1610.43,4.0,1353.25,0.0,253.18,226.67,26.51,0.0,organic,2016,Louisville
13,2016-09-25,1.81,1727.77,0.0,1385.64,0.0,342.13,263.34,78.79,0.0,organic,2016,Louisville
14,2016-09-18,1.31,2194.01,5.22,1254.23,0.0,934.56,80.0,854.56,0.0,organic,2016,Louisville
15,2016-09-11,1.07,3778.51,1.31,1380.08,0.0,2397.12,310.0,2087.12,0.0,organic,2016,Louisville
16,2016-09-04,1.04,4804.36,1.31,1791.76,0.0,3011.29,353.33,2657.96,0.0,organic,2016,Louisville
17,2016-08-28,1.23,3998.13,7.91,2027.99,0.0,1962.23,460.0,1502.23,0.0,organic,2016,Louisville
18,2016-08-21,1.53,3132.72,18.62,2366.87,0.0,747.23,443.33,303.9,0.0,organic,2016,Louisville
19,2016-08-14,1.59,3017.94,0.0,2276.44,0.0,741.5,300.0,441.5,0.0,organic,2016,Louisville
20,2016-08-07,1.32,3614.21,1.33,1449.64,0.0,2163.24,866.67,1296.57,0.0,organic,2016,Louisville
21,2016-07-31,1.3,3887.95,2.68,1677.47,0.0,2207.8,676.67,1531.13,0.0,organic,2016,Louisville
22,2016-07-24,1.8,2109.9,2.68,1508.95,0.0,598.27,336.67,261.6,0.0,organic,2016,Louisville
23,2016-07-17,1.26,2918.73,6.67,1366.68,0.0,1545.38,210.0,1335.38,0.0,organic,2016,Louisville
24,2016-07-10,1.25,3026.31,5.33,1700.78,0.0,1320.2,166.67,1153.53,0.0,organic,2016,Louisville
25,2016-07-03,1.05,3479.9,0.0,1644.42,0.0,1835.48,133.33,1702.15,0.0,organic,2016,Louisville
26,2016-06-26,1.24,3244.63,0.0,1754.77,0.0,1489.86,123.33,1366.53,0.0,organic,2016,Louisville
27,2016-06-19,0.85,5739.09,3.0,2053.24,0.0,3682.85,150.0,3532.85,0.0,organic,2016,Louisville
28,2016-06-12,1.31,3592.49,0.0,2215.36,0.0,1377.13,160.0,1217.13,0.0,organic,2016,Louisville
29,2016-06-05,1.19,3028.17,0.0,1339.64,0.0,1688.53,111.23,1577.3,0.0,organic,2016,Louisville
30,2016-05-29,1.5,1972.92,0.0,1239.21,0.0,733.71,203.33,530.38,0.0,organic,2016,Louisville
31,2016-05-22,1.28,2178.13,0.0,1117.21,0.0,1060.92,190.0,870.92,0.0,organic,2016,Louisville
32,2016-05-15,1.48,2477.92,0.0,1268.34,0.0,1209.58,357.89,851.69,0.0,organic,2016,Louisville
33,2016-05-08,1.47,1825.53,1.25,1161.26,0.0,663.02,115.48,547.54,0.0,organic,2016,Louisville
34,2016-05-01,1.35,2389.94,4.98,1190.05,0.0,1194.91,324.22,870.69,0.0,organic,2016,Louisville
35,2016-04-24,1.22,2986.31,15.89,1609.69,0.0,1360.73,339.17,1021.56,0.0,organic,2016,Louisville
36,2016-04-17,1.4,2863.95,0.0,2212.64,0.0,651.31,280.0,371.31,0.0,organic,2016,Louisville
37,2016-04-10,1.41,1886.22,4.9,1398.03,0.0,483.29,123.33,359.96,0.0,organic,2016,Louisville
38,2016-04-03,1.43,1682.3,4.88,1207.03,0.0,470.39,103.33,367.06,0.0,organic,2016,Louisville
39,2016-03-27,1.32,2136.97,4.86,1423.45,0.0,708.66,116.67,591.99,0.0,organic,2016,Louisville
40,2016-03-20,1.51,1883.74,0.0,1585.02,0.0,298.72,166.67,132.05,0.0,organic,2016,Louisville
41,2016-03-13,1.08,3691.76,0.0,1890.63,0.0,1801.13,200.0,1601.13,0.0,organic,2016,Louisville
42,2016-03-06,0.96,3033.63,23.01,1555.04,0.0,1455.58,70.0,1385.58,0.0,organic,2016,Louisville
43,2016-02-28,1.69,1081.74,15.76,1009.82,0.0,56.16,40.0,16.16,0.0,organic,2016,Louisville
44,2016-02-21,1.64,897.77,27.95,646.39,0.0,223.43,53.33,170.1,0.0,organic,2016,Louisville
45,2016-02-14,1.72,1023.51,31.66,831.75,0.0,160.1,16.67,143.43,0.0,organic,2016,Louisville
46,2016-02-07,1.59,1259.46,7.32,890.84,0.0,361.3,83.33,277.97,0.0,organic,2016,Louisville
47,2016-01-31,1.55,1293.69,6.12,781.54,0.0,506.03,186.67,319.36,0.0,organic,2016,Louisville
48,2016-01-24,1.49,1929.38,24.57,1229.56,0.0,675.25,216.67,458.58,0.0,organic,2016,Louisville
49,2016-01-17,1.85,1241.24,67.79,1037.86,0.0,135.59,0.0,135.59,0.0,organic,2016,Louisville
50,2016-01-10,1.68,1460.66,44.55,1039.39,0.0,376.72,0.0,376.72,0.0,organic,2016,Louisville
51,2016-01-03,1.74,1057.26,19.87,858.22,0.0,179.17,6.67,172.5,0.0,organic,2016,Louisville
0,2016-12-25,1.17,3329.28,18.38,24.23,0.0,3286.67,3286.67,0.0,0.0,organic,2016,MiamiFtLauderdale
1,2016-12-18,1.17,4166.56,3.7,16.19,0.0,4146.67,4146.67,0.0,0.0,organic,2016,MiamiFtLauderdale
2,2016-12-11,1.37,3471.8,13.41,28.39,0.0,3430.0,3430.0,0.0,0.0,organic,2016,MiamiFtLauderdale
3,2016-12-04,1.52,4028.26,2.0,16.26,0.0,4010.0,4010.0,0.0,0.0,organic,2016,MiamiFtLauderdale
4,2016-11-27,1.6,2084.95,15.57,2.71,0.0,2066.67,2036.67,30.0,0.0,organic,2016,MiamiFtLauderdale
5,2016-11-20,1.6,2157.46,6.44,17.68,0.0,2133.34,2113.34,20.0,0.0,organic,2016,MiamiFtLauderdale
6,2016-11-13,1.55,3847.1,6.81,13.62,0.0,3826.67,3800.0,26.67,0.0,organic,2016,MiamiFtLauderdale
