Month,year,region,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type_conventional,type_organic
11,2015,StLouis,6.7,26808.06,8518.09,5727.6,482.93999999999994,12079.43,1323.26,10756.17,0.0,0,1
11,2015,Syracuse,6.390000000000001,237334.77,4187.12,151906.65999999997,106.71000000000001,81134.28,80174.28,960.0,0.0,1,0
11,2015,Syracuse,8.11,6017.48,8.21,416.96000000000004,0.0,5592.3099999999995,5588.98,3.33,0.0,0,1
11,2015,Tampa,5.329999999999999,1498124.27,910606.1300000001,218891.97,268.65,368357.51999999996,212448.31999999998,155906.38,2.82,1,0
11,2015,Tampa,8.5,9821.33,4239.65,126.94,0.0,5454.74,5438.08,16.66,0.0,0,1
11,2015,TotalUS,4.81,135863184.0,46704668.79,57521789.73,4905455.55,26731269.93,20960253.75,5551259.25,219756.93,1,0
11,2015,TotalUS,7.6,2856441.15,564567.53,1195356.95,22076.95,1074439.72,575675.8,498763.9199999999,0.0,0,1
11,2015,West,4.5200000000000005,24293783.0,9027130.96,8471487.299999999,585791.25,6209373.49,3987894.61,2205079.86,16399.02,1,0
11,2015,West,6.75,967008.9400000001,214800.86,323556.48,982.6800000000001,427668.92,40343.8,387325.12,0.0,0,1
11,2015,WestTexNewMexico,3.8599999999999994,3120322.6599999997,2017923.37,636814.9199999999,81023.26999999999,384561.10000000003,374039.61,10521.49,0.0,1,0
11,2015,WestTexNewMexico,9.87,33962.79,8904.19,14646.46,135.75,10276.39,10223.33,53.06,0.0,0,1
11,2016,Albany,6.33,249047.61,13205.29,196866.72,99.53999999999999,38876.06,37477.14,1341.98,56.94,1,0
11,2016,Albany,7.83,8267.85,309.27,759.65,0.0,7198.93,7198.93,0.0,0.0,0,1
11,2016,Atlanta,4.9,1623167.5699999998,703887.97,242157.07,683.9300000000001,676438.6,392356.43000000005,282944.67,1137.5,1,0
11,2016,Atlanta,6.239999999999999,41039.57,3816.5699999999997,15263.0,0.0,21960.0,4518.96,17441.04,0.0,0,1
11,2016,BaltimoreWashington,6.62,2204009.36,223411.22,1242496.3599999999,91177.36,646924.42,638882.2000000001,5995.0,2047.2200000000003,1,0
11,2016,BaltimoreWashington,8.68,51997.05,2973.37,27047.940000000002,1481.69,20494.05,20438.35,55.7,0.0,0,1
11,2016,Boise,5.140000000000001,241267.24,109579.47,10586.38,26416.32,94685.07,93967.54,551.4300000000001,166.1,1,0
11,2016,Boise,6.76,7985.87,0.0,2045.23,0.0,5940.64,1378.91,4561.73,0.0,0,1
11,2016,Boston,6.0200000000000005,1630710.95,21411.79,1273202.3,15082.17,321014.69,320349.41000000003,66.67,598.61,1,0
11,2016,Boston,7.05,40490.54,165.79,4305.95,0.0,36018.799999999996,35940.89,77.91,0.0,0,1
11,2016,BuffaloRochester,6.44,320994.94000000006,5645.95,216058.47,204.13,99086.39000000001,98854.45000000001,0.0,231.94,1,0
11,2016,BuffaloRochester,6.77,6600.379999999999,48.25,758.63,0.0,5793.5,5732.32,61.18,0.0,0,1
11,2016,California,5.6899999999999995,15682902.88,5460582.81,5409001.640000001,409304.81000000006,4404013.619999999,4080421.4,207665.91000000003,115926.31,1,0
11,2016,California,8.64,460575.48,83723.57,202333.64,29.210000000000004,174489.06,140603.21999999997,33885.840000000004,0.0,0,1
11,2016,Charlotte,6.32,553247.0,169260.83000000002,117352.29,70198.61,196435.27000000002,171025.39,25409.88,0.0,1,0
11,2016,Charlotte,7.84,32650.070000000003,652.64,11780.77,2413.2,17803.46,15992.489999999998,1810.9699999999998,0.0,0,1
11,2016,Chicago,6.119999999999999,2089699.43,351338.44,1203156.66,296464.81,238739.52000000002,232786.18,3484.87,2468.47,1,0
11,2016,Chicago,9.09,102247.09999999999,202.29000000000002,88632.04000000001,0.0,13412.77,13412.77,0.0,0.0,0,1
11,2016,CincinnatiDayton,4.220000000000001,913656.89,9718.55,345371.91,3446.93,555119.5,83740.86,471220.54,158.1,1,0
11,2016,CincinnatiDayton,4.17,69774.22,1289.09,24576.230000000003,0.0,43908.899999999994,1738.2800000000002,42170.62,0.0,0,1
11,2016,Columbus,5.22,482627.72000000003,216762.12000000002,89930.86,5696.18,170238.56000000003,163461.72999999998,6775.379999999999,1.45,1,0
11,2016,Columbus,4.85,39846.28,2471.92,9731.77,0.0,27642.59,7266.4,20376.19,0.0,0,1
11,2016,DallasFtWorth,4.12,3550710.17,1942025.98,705746.56,11106.210000000001,891831.42,887269.8099999999,3571.5499999999997,990.06,1,0
11,2016,DallasFtWorth,5.390000000000001,91436.01,25427.98,508.6,0.0,65499.43000000001,64467.33,1032.1,0.0,0,1
11,2016,Denver,5.07,2194530.5700000003,425237.82,623800.4400000001,64273.75,1081218.56,411625.9,669475.54,117.12,1,0
11,2016,Denver,6.09,79540.51999999999,44901.77,5676.650000000001,64.61,28897.489999999998,5861.49,23036.0,0.0,0,1
11,2016,Detroit,5.32,974052.73,322241.83999999997,184188.93,21678.0,445943.96,440288.06,5618.51,37.39,1,0
11,2016,Detroit,4.21,82194.72,2223.21,23898.129999999997,0.0,56073.38,5785.660000000001,50287.72,0.0,0,1
11,2016,GrandRapids,6.16,449658.49000000005,5695.1,266426.38,10332.49,167204.52,159410.95,7704.410000000001,89.16,1,0
11,2016,GrandRapids,8.79,4403.969999999999,237.4,2666.28,0.0,1500.29,1444.45,55.84,0.0,0,1
11,2016,GreatLakes,5.300000000000001,9593867.860000001,1787374.79,4063956.8000000003,413141.08999999997,3329395.1799999997,2293528.9800000004,1031882.8399999999,3983.36,1,0
11,2016,GreatLakes,5.79,510681.16,13844.78,210343.91999999998,0.0,286492.45999999996,91523.11000000002,194969.34999999998,0.0,0,1
11,2016,HarrisburgScranton,5.739999999999999,719799.8,134744.26,346745.33999999997,480.02,237830.18,234636.82,3156.69,36.67,1,0
11,2016,HarrisburgScranton,7.5600000000000005,21032.91,1084.41,764.17,76.76,19107.57,19051.74,55.83,0.0,0,1
11,2016,HartfordSpringfield,6.840000000000001,794426.4299999999,15215.07,566290.1799999999,511.31000000000006,212409.87,210323.65,2086.22,0.0,1,0
11,2016,HartfordSpringfield,10.22,28772.18,322.23,15190.59,26.279999999999998,13233.080000000002,12852.79,380.29,0.0,0,1
11,2016,Houston,3.9800000000000004,3293753.45,1854115.7100000002,776707.19,15409.97,647520.5800000001,280482.44999999995,366922.02,116.11,1,0
11,2016,Houston,4.5,147052.47,50700.41,111.74999999999999,0.0,96240.31,96193.65,46.66,0.0,0,1
11,2016,Indianapolis,5.29,482187.19999999995,35437.329999999994,208536.67,6051.799999999999,232161.4,117189.99,114600.35,371.06,1,0
11,2016,Indianapolis,6.77,13690.1,676.83,5006.79,0.0,8006.48,3797.25,4209.23,0.0,0,1
11,2016,Jacksonville,5.44,497765.87,164400.06,82188.24,789.49,250388.08000000002,84735.06,165653.02000000002,0.0,1,0
11,2016,Jacksonville,5.819999999999999,16546.04,1446.64,279.09,41.230000000000004,14779.080000000002,4706.67,10072.41,0.0,0,1
11,2016,LasVegas,4.28,977645.54,397537.5,134465.24,25345.0,420297.8,202911.37,217133.65000000002,252.78,1,0
11,2016,LasVegas,7.02,31189.48,5148.4,10699.599999999999,0.0,15341.48,15275.699999999999,65.78,0.0,0,1
11,2016,LosAngeles,4.92,8037800.010000001,2985830.16,1732887.74,259559.57,3059522.54,2813755.3899999997,147992.96,97774.19,1,0
11,2016,LosAngeles,6.949999999999999,255107.07,32023.89,85331.35,23.52,137728.31,110858.28,26870.03,0.0,0,1
11,2016,Louisville,5.300000000000001,252816.44,5552.450000000001,120826.41999999998,752.07,125685.5,43039.79,82645.71,0.0,1,0
11,2016,Louisville,4.3,16712.16,8.01,5212.32,0.0,11491.83,1933.8999999999999,9557.93,0.0,0,1
11,2016,MiamiFtLauderdale,5.949999999999999,1770787.0,711720.9299999999,389837.62,653.3,668575.15,258726.42,408802.34,1046.3899999999999,1,0
11,2016,MiamiFtLauderdale,6.39,11387.01,39.71,63.959999999999994,0.0,11283.34,11193.34,90.0,0.0,0,1
11,2016,Midsouth,5.94,8009899.75,2058458.68,2862581.9799999995,308816.69999999995,2780042.39,2404758.97,367707.9,7575.52,1,0
11,2016,Midsouth,6.17,441579.88,9342.7,151530.52,8468.529999999999,272238.13,142302.37,129935.76000000001,0.0,0,1
11,2016,Nashville,5.27,549867.5700000001,230116.84000000003,51485.4,584.36,267680.97000000003,221203.53,43848.0,2629.44,1,0
11,2016,Nashville,4.1000000000000005,47082.94,1245.12,15077.5,0.0,30760.32,2255.0,28505.32,0.0,0,1
11,2016,NewOrleansMobile,5.48,725035.24,395578.86,94804.06,298.90999999999997,234353.41,173773.88999999998,58725.62999999999,1853.89,1,0
11,2016,NewOrleansMobile,6.2,15146.21,396.53000000000003,11.64,0.0,14738.04,10434.58,4303.46,0.0,0,1
11,2016,NewYork,6.98,3661059.21,54681.43000000001,2412470.63,11511.54,1182395.6099999999,1026424.4,153855.6,2115.61,1,0
11,2016,NewYork,9.530000000000001,131135.5,20047.67,82134.5,669.3299999999999,28284.0,27844.22,439.78000000000003,0.0,0,1
11,2016,Northeast,6.3999999999999995,11122704.48,479644.59,7531375.220000001,54406.09,3057278.58,2863103.4699999997,190587.06,3588.05,1,0
11,2016,Northeast,8.26,376486.41,31285.059999999998,117719.76000000001,667.78,226813.81,224103.42,2710.3900000000003,0.0,0,1
11,2016,NorthernNewEngland,5.749999999999999,1089587.04,49350.28999999999,848556.1699999999,10777.660000000002,180902.91999999998,180902.91999999998,0.0,0.0,1,0
11,2016,NorthernNewEngland,7.28,41564.21,76.73,1038.4199999999998,0.0,40449.06,40449.06,0.0,0.0,0,1
11,2016,Orlando,5.79,948084.51,351063.42,202866.47,528.76,393625.86000000004,176533.76,217092.1,0.0,1,0
11,2016,Orlando,6.09,22893.35,2615.62,222.56,0.0,20055.17,8916.66,11138.51,0.0,0,1
11,2016,Philadelphia,6.720000000000001,1171311.6099999999,53080.939999999995,727511.78,5651.75,385067.14,361952.54,22803.489999999998,311.11,1,0
11,2016,Philadelphia,8.85,33537.91,4369.39,14335.87,26.080000000000002,14806.57,14475.870000000003,330.70000000000005,0.0,0,1
11,2016,PhoenixTucson,3.36,3779443.2199999997,1989411.8800000001,739518.53,57989.759999999995,992523.05,415887.10000000003,576245.6699999999,390.28000000000003,1,0
11,2016,PhoenixTucson,8.23,34297.75,10553.83,12633.14,0.0,11110.779999999999,10615.26,495.52,0.0,0,1
11,2016,Pittsburgh,5.05,331640.25,87605.59999999999,97131.15,4346.67,142556.83000000002,124307.27000000002,18249.559999999998,0.0,1,0
11,2016,Pittsburgh,6.12,30108.8,3256.57,105.63999999999999,1.75,26744.84,25048.519999999997,1696.3200000000002,0.0,0,1
11,2016,Plains,5.96,4727317.119999999,2130649.16,1302670.15,19461.67,1274536.1400000001,1158535.8599999999,98608.31,17391.97,1,0
11,2016,Plains,6.819999999999999,191609.53,19302.48,48303.7,4831.629999999999,119171.72,77958.68000000001,41213.03999999999,0.0,0,1
11,2016,Portland,5.02,1815204.03,327204.26,454152.24,55415.469999999994,978432.06,975034.6200000001,2044.37,1353.0700000000002,1,0
11,2016,Portland,6.75,102146.43000000001,11653.27,23878.16,24.76,66590.24,1954.3,64635.94,0.0,0,1
11,2016,RaleighGreensboro,6.05,785843.28,297336.2,164522.19,66630.51999999999,257354.37,249778.39,7282.92,293.06,1,0
11,2016,RaleighGreensboro,7.58,45804.54,701.03,12555.46,1640.76,30907.29,26911.979999999996,3995.3100000000004,0.0,0,1
11,2016,RichmondNorfolk,5.22,678675.91,263852.42000000004,188491.35,16551.85,209780.28999999998,209751.05,29.24,0.0,1,0
11,2016,RichmondNorfolk,5.140000000000001,35971.409999999996,1247.46,9854.12,866.75,24003.08,9135.8,14867.28,0.0,0,1
11,2016,Roanoke,5.4399999999999995,384297.99,130999.16,98705.05,464.11,154129.66999999998,153008.25999999998,1121.41,0.0,1,0
11,2016,Roanoke,4.21,38750.17,214.29000000000002,10766.689999999999,0.0,27769.190000000002,5738.039999999999,22031.15,0.0,0,1
11,2016,Sacramento,6.36,1113187.77,370930.14,584944.57,5018.9,152294.15999999997,149144.32,869.8399999999999,2280.0,1,0
11,2016,Sacramento,10.620000000000001,20956.31,6904.54,10906.6,5.32,3139.85,3053.06,86.79,0.0,0,1
11,2016,SanDiego,5.38,1408102.18,505822.54000000004,483407.50999999995,64024.600000000006,354847.53,305342.03,46881.9,2623.6,1,0
11,2016,SanDiego,8.95,40369.24,3696.46,27495.68,0.0,9177.1,2427.84,6749.260000000001,0.0,0,1
11,2016,SanFrancisco,7.65,1998179.03,466670.85,1220451.19,11681.12,299375.87,290773.02999999997,3856.45,4746.39,1,0
11,2016,SanFrancisco,11.93,73275.35,25133.019999999997,35587.869999999995,0.0,12554.46,12330.2,224.26000000000005,0.0,0,1
11,2016,Seattle,5.72,1750868.0899999999,221836.88999999998,531514.8400000001,1506.0,996010.36,993097.06,1356.6399999999999,1556.6599999999999,1,0
11,2016,Seattle,7.09,140835.4,1752.53,50113.75,113.91000000000001,88855.20999999999,2460.22,86394.98999999999,0.0,0,1
11,2016,SouthCarolina,5.58,953654.2,420068.18,161745.87,25386.35,346453.8,212594.2,133272.94,586.66,1,0
11,2016,SouthCarolina,6.869999999999999,38956.23,1479.63,10271.900000000001,1141.21,26063.489999999998,19196.63,6866.860000000001,0.0,0,1
11,2016,SouthCentral,4.260000000000001,16654659.469999999,9476080.36,3380467.3499999996,69796.0,3728315.7600000002,3034731.53,679032.41,14551.82,1,0
11,2016,SouthCentral,5.08,518651.25999999995,141180.53999999998,14501.43,5.94,362963.35000000003,343371.25,19592.100000000002,0.0,0,1
11,2016,Southeast,5.58,10489511.53,4304274.869999999,1955326.02,40779.55,4189131.09,2078066.49,2105935.44,5129.160000000001,1,0
11,2016,Southeast,6.33,242645.36000000002,17332.7,44259.71,1687.8600000000001,179365.09,90774.34,88590.75,0.0,0,1
11,2016,Spokane,5.18,291606.91,40972.81,95908.43,113.03,154612.64,154022.95,103.49000000000001,486.20000000000005,1,0
11,2016,Spokane,7.369999999999999,9691.15,156.09,3675.4900000000002,1.01,5858.56,200.35000000000002,5658.21,0.0,0,1
11,2016,StLouis,5.04,468146.93,199231.94,37192.17,298.73,231424.09000000003,161708.95,69495.70000000001,219.44,1,0
11,2016,StLouis,4.96,33812.520000000004,7282.320000000001,1858.9799999999998,0.0,24671.22,4926.67,19744.55,0.0,0,1
11,2016,Syracuse,6.37,150497.12999999998,3694.11,106749.42,72.91,39980.69,39980.69,0.0,0.0,1,0
11,2016,Syracuse,7.14,4382.69,4.71,314.9,0.0,4063.08,4063.08,0.0,0.0,0,1
11,2016,Tampa,5.76,1153275.35,423704.55,262005.37,422.98,467142.45,218488.08000000002,248654.37,0.0,1,0
11,2016,Tampa,5.98,21602.19,1419.08,158.64,0.0,20024.47,10997.77,9026.7,0.0,0,1
11,2016,TotalUS,5.279999999999999,94522590.27,32462036.8,30257397.11,1734914.07,30068242.29,22746007.34,7144879.22,177355.72999999998,1,0
11,2016,TotalUS,6.6499999999999995,3383615.9,438314.78,955680.53,15948.349999999999,1973672.2400000002,1219187.45,754484.79,0.0,0,1
11,2016,West,4.63,18241727.089999996,6764971.539999999,3752017.9699999997,419208.17,7305529.41,4832860.5600000005,2463459.32,9209.53,1,0
11,2016,West,6.83,641386.7999999999,122302.96,166687.86,257.40000000000003,352138.58,108551.09,243587.49,0.0,0,1
11,2016,WestTexNewMexico,3.74,2678687.18,1641773.0,172945.52,53342.95,810625.7099999998,435246.83999999997,375260.80999999994,118.06,1,0
11,2016,WestTexNewMexico,7.069999999999999,44023.560000000005,4975.27,15443.0,22.82,23582.469999999998,23404.18,178.29,0.0,0,1
11,2017,Albany,6.03,344912.94,12100.36,281929.31,351.88,50531.39,30478.42,20053.97,0.0,1,0
11,2017,Albany,6.53,11438.15,31.31,744.98,0.0,10661.86,10658.529999999999,3.33,0.0,0,1
11,2017,Atlanta,4.44,1951749.7,978582.63,123155.72,4534.72,845476.63,576102.8200000001,258959.08000000002,10414.73,1,0
11,2017,Atlanta,6.94,45932.74,1177.35,16050.130000000001,0.0,28705.260000000002,23912.69,4792.57,0.0,0,1
11,2017,BaltimoreWashington,5.78,2669620.07,295898.96,1588779.74,15151.15,769790.22,677532.97,92256.25,0.0,1,0
11,2017,BaltimoreWashington,7.140000000000001,130154.23,3680.06,29220.109999999997,320.83,96933.23,96906.57999999999,26.65,0.0,0,1
11,2017,Boise,5.3,278214.74,138011.49,7687.89,20035.02,112481.34,90543.95999999999,21505.84,429.54,1,0
11,2017,Boise,7.53,8359.96,197.18,2147.56,0.0,6015.219999999999,1188.46,4819.11,7.65,0,1
11,2017,Boston,5.47,1980078.34,50862.8,1514221.51,12172.44,402821.58999999997,291500.79,111318.8,0.0,1,0
11,2017,Boston,7.44,102512.81999999999,70.92999999999999,5324.17,3.7,97114.02000000002,88231.61,8882.41,0.0,0,1
11,2017,BuffaloRochester,5.2700000000000005,449167.87,35332.4,215733.19,207.11,197893.16999999998,142567.72,55279.78,46.67,1,0
11,2017,BuffaloRochester,5.43,37449.25,899.53,325.06,0.0,36224.66,24830.93,11393.73,0.0,0,1
11,2017,California,4.859999999999999,20476064.53,8072206.4,6822750.18,445749.63,5135358.32,4775045.8,126019.19,234293.33000000002,1,0
11,2017,California,7.7299999999999995,505395.24,106279.43,205811.19,1.59,193303.03000000003,193143.35,159.68,0.0,0,1
11,2017,Charlotte,5.71,727249.1799999999,193327.48,246906.5,16968.57,270046.63,255944.57,14102.06,0.0,1,0
11,2017,Charlotte,8.610000000000001,35271.5,75.94,15933.23,660.2900000000001,18602.04,17701.550000000003,900.49,0.0,0,1
11,2017,Chicago,6.960000000000001,2142243.37,345212.5,1125111.43,354083.52,317834.92,302797.03,14993.65,44.24,1,0
11,2017,Chicago,7.53,130444.84999999999,114.47,95886.45999999999,0.0,34443.92,34368.37,75.55,0.0,0,1
11,2017,CincinnatiDayton,4.15,1057518.23,17934.41,393398.23,2998.16,643187.4299999999,70664.38,571933.6,589.45,1,0
11,2017,CincinnatiDayton,6.9399999999999995,41451.619999999995,824.54,12750.720000000001,0.0,27876.36,16136.14,11740.220000000001,0.0,0,1
11,2017,Columbus,3.9399999999999995,715113.35,345848.21,60796.1,3617.56,304852.48,268415.47,35902.96,535.05,1,0
11,2017,Columbus,6.21,31378.43,2125.84,5579.61,0.0,23672.98,22088.850000000002,1584.13,0.0,0,1
11,2017,DallasFtWorth,3.8099999999999996,4053795.74,2193815.43,845078.06,14780.48,1000122.77,494060.92,505567.93,491.92,1,0
11,2017,DallasFtWorth,6.619999999999999,75080.14000000001,19223.59,1286.1200000000001,0.0,54570.43,54353.05,217.38,0.0,0,1
11,2017,Denver,4.590000000000001,3026671.7,518090.91000000003,958930.5700000001,45022.99,1504629.23,383217.96,1121410.16,1.11,1,0
11,2017,Denver,8.059999999999999,67716.59,17684.47,1557.1399999999999,158.14000000000001,48316.84,47733.189999999995,583.65,0.0,0,1
11,2017,Detroit,4.130000000000001,1442776.42,502282.33999999997,165744.02,30442.33,744309.73,648857.66,93955.19,1496.88,1,0
11,2017,Detroit,5.8,67620.73000000001,2202.5,11270.23,0.0,53778.39,50884.24,2894.1500000000005,0.0,0,1
11,2017,GrandRapids,6.34,450478.88,9472.02,214672.66,62732.72,163602.48,122989.52,34107.59,6505.37,1,0
11,2017,GrandRapids,5.52,30850.519999999997,113.28999999999999,5607.07,0.0,25130.16,25123.49,6.67,0.0,0,1
11,2017,GreatLakes,5.06,11747671.95,2461968.38,3921855.21,579897.19,4783951.17,2900446.88,1863935.52,19569.77,1,0
11,2017,GreatLakes,6.379999999999999,603195.9,12879.57,177031.99,0.0,411452.15,367713.13,43739.020000000004,0.0,0,1
11,2017,HarrisburgScranton,5.43,800999.87,123522.2,385873.22,372.31,291232.14,227673.25,63533.22,26.67,1,0
11,2017,HarrisburgScranton,6.3,67341.81,849.3800000000001,828.76,31.83,65631.84,65610.38,21.46,0.0,0,1
11,2017,HartfordSpringfield,5.8500000000000005,961645.51,21985.010000000002,647332.13,531.23,291798.14,221563.76,70233.38,0.0,1,0
11,2017,HartfordSpringfield,8.25,47697.84,129.09,11289.5,5.619999999999999,36273.630000000005,36173.64,99.99000000000001,0.0,0,1
11,2017,Houston,3.5999999999999996,4753831.11,2161673.63,784353.3200000001,16361.04,1791443.12,1408417.84,380718.28,2307.0,1,0
11,2017,Houston,6.62,90829.70999999999,22279.72,208.32999999999998,0.0,68341.66,68318.33,23.33,0.0,0,1
11,2017,Indianapolis,4.77,690357.11,34929.56,304602.97,3010.93,347811.65,139150.95,208299.13,362.57,1,0
11,2017,Indianapolis,5.83,29773.97,563.27,3973.56,0.0,25089.37,19301.13,5788.24,0.0,0,1
11,2017,Jacksonville,5.4399999999999995,561920.37,309609.6,36381.26,972.92,214955.59,132810.98,81240.94,902.67,1,0
11,2017,Jacksonville,7.74,12995.02,329.71999999999997,2746.33,9.7,9909.27,6778.870000000001,3130.3999999999996,0.0,0,1
11,2017,LasVegas,4.470000000000001,1052157.28,227724.06,384135.61,19784.21,420513.4,177247.93,242220.47,1044.0,1,0
11,2017,LasVegas,7.52,29641.100000000002,5861.839999999999,5791.46,0.0,17987.8,17934.82,52.98,0.0,0,1
11,2017,LosAngeles,4.45,9862662.89,4335114.36,1793464.73,297673.29,3436409.51,3195531.99,89664.26,151213.26,1,0
11,2017,LosAngeles,7.7,257036.24,28627.71,90304.70999999999,0.0,138103.82,137985.37,118.45,0.0,0,1
11,2017,Louisville,4.949999999999999,319976.33,10266.35,137312.6,392.44,172005.94,48119.51,123884.55,2.88,1,0
11,2017,Louisville,6.64,10559.23,15.57,3532.91,0.0,7010.75,5023.17,1987.58,0.0,0,1
11,2017,MiamiFtLauderdale,5.63,2082939.5,1371232.49,209268.82,5139.9,497300.29,289386.03,207913.26,0.0,1,0
11,2017,MiamiFtLauderdale,7.2,24842.36,348.83,2916.45,0.0,21577.079999999998,19235.57,2341.51,0.0,0,1
11,2017,Midsouth,5.24,10175172.370000001,2523826.7,3945932.8600000003,71148.95,3634264.86,2971043.39,656188.35,7032.12,1,0
11,2017,Midsouth,7.24,495496.72000000003,10537.48,133990.21,2346.1400000000003,348611.5,332256.4,16355.1,0.0,0,1
11,2017,Nashville,4.1899999999999995,780141.49,454132.02,28478.129999999997,1080.53,296449.81,252124.66999999998,40928.57,3396.57,1,0
11,2017,Nashville,6.63,22931.029999999995,233.04000000000002,7713.860000000001,0.0,14984.130000000001,10408.949999999999,4575.18,0.0,0,1
11,2017,NewOrleansMobile,4.970000000000001,902662.4,522232.51,71523.07,6955.0,301952.82,270093.14,27914.35,3946.33,1,0
11,2017,NewOrleansMobile,6.27,23311.57,357.12,478.64,0.0,22475.809999999998,21353.33,1122.48,0.0,0,1
11,2017,NewYork,5.720000000000001,4987546.14,200497.21,2649978.37,2717.5,2134354.06,1755167.0699999998,379147.25,39.739999999999995,1,0
11,2017,NewYork,8.19,277436.61,22756.120000000003,65885.65,569.01,188225.83000000002,187795.84,429.99,0.0,0,1
11,2017,Northeast,5.54,14368146.1,863506.35,8591411.76,32822.32,4880405.67,3736582.73,1143716.95,107.99,1,0
11,2017,Northeast,7.24,865643.97,41394.93,103906.76,573.34,719768.94,682049.1000000001,37719.84,0.0,0,1
11,2017,NorthernNewEngland,5.29,1552631.62,45192.770000000004,1258793.21,7720.71,240926.93,66739.67,174186.26,0.0,1,0
11,2017,NorthernNewEngland,7.17,87843.4,6.86,888.6199999999999,0.0,86947.92,82283.41,4664.509999999999,0.0,0,1
11,2017,Orlando,5.459999999999999,1242000.2,772419.03,94719.69,3152.11,371710.37,255411.82,116295.55,3.0,1,0
11,2017,Orlando,7.34,23856.03,714.87,4096.5599999999995,0.0,19044.6,16900.47,2144.13,0.0,0,1
11,2017,Philadelphia,5.57,1462336.71,106018.98000000001,716822.17,1055.44,638440.12,500303.78,138135.34,0.0,1,0
11,2017,Philadelphia,6.87,91860.90000000001,6730.85,12321.039999999999,26.580000000000002,72782.43,72646.37,136.06,0.0,0,1
11,2017,PhoenixTucson,2.88,4813948.4,2730242.37,883372.11,40471.36,1159862.56,749068.5700000001,400710.32,10084.67,1,0
11,2017,PhoenixTucson,7.6,45931.38,9141.62,7932.55,0.0,28857.21,28824.39,32.82,0.0,0,1
11,2017,Pittsburgh,5.57,386450.88,148001.78,76526.32,6298.82,155623.96,127114.31,28509.65,0.0,1,0
11,2017,Pittsburgh,5.6899999999999995,43206.38,4463.530000000001,72.51,0.0,38670.34,38648.119999999995,22.22,0.0,0,1
11,2017,Plains,5.140000000000001,6015862.54,2940811.0300000003,1382395.7,16686.04,1675970.77,1258488.18,417343.53,138.06,1,0
11,2017,Plains,7.359999999999999,196104.15,6690.78,58988.39,295.28,130119.0,83290.14,46828.86,0.0,0,1
11,2017,Portland,5.15,1961225.98,609729.5,408289.92000000004,53776.15,889430.4099999999,668475.74,218802.34,2151.33,1,0
11,2017,Portland,7.640000000000001,89151.36,6319.389999999999,15046.230000000001,6.75,67778.99,6196.59,61346.68,235.71999999999997,0,1
11,2017,RaleighGreensboro,5.51,998502.81,302622.98,316159.12,15800.75,363920.96,353977.43,9941.53,2.0,1,0
11,2017,RaleighGreensboro,9.11,42909.8,563.11,16555.98,495.95,25294.76,24871.18,423.58,0.0,0,1
11,2017,RichmondNorfolk,4.879999999999999,801765.37,233953.94,278204.92,4574.13,285030.38,272328.99,12548.7,152.69,1,0
11,2017,RichmondNorfolk,6.41,42218.72,2806.79,9853.869999999999,192.43,29365.63,28947.64,417.99,0.0,0,1
11,2017,Roanoke,4.52,507666.06,165586.8,126688.97,673.3,214717.99,195557.75,19088.68,70.56,1,0
11,2017,Roanoke,6.0600000000000005,29996.269999999997,863.6899999999999,5997.67,0.0,23134.91,22741.249999999996,393.66,0.0,0,1
11,2017,Sacramento,5.49,1486186.18,455247.3,830759.74,3905.06,196275.08000000002,176234.41999999998,2264.99,17774.67,1,0
11,2017,Sacramento,6.960000000000001,29613.02,10002.67,10174.81,0.0,9435.54,9435.54,0.0,0.0,0,1
11,2017,SanDiego,4.69,1720957.51,622816.55,577689.83,65307.91,455143.22,415143.76,28498.8,11500.66,1,0
11,2017,SanDiego,8.07,51859.31,2693.48,31587.53,0.0,17578.3,17578.3,0.0,0.0,0,1
11,2017,SanFrancisco,5.68,2951361.8,913359.33,1658741.81,9642.0,369618.66000000003,360816.32,355.01,8447.33,1,0
11,2017,SanFrancisco,8.239999999999998,72880.29999999999,40522.31,29061.29,0.0,3296.7,3287.8199999999997,8.88,0.0,0,1
11,2017,Seattle,5.94,1672048.6,395189.33999999997,444059.45,12055.11,820744.7,613017.89,205776.49,1950.32,1,0
11,2017,Seattle,8.19,112574.62,3095.03,41821.29,116.00000000000001,67542.3,4408.36,62955.97,177.97,0,1
11,2017,SouthCarolina,4.99,1213713.3900000001,562741.6799999999,208569.03,10380.05,432022.63,333768.7,91802.49,6451.4400000000005,1,0
11,2017,SouthCarolina,6.42,53334.74,371.32,13432.330000000002,283.01,39248.08,37444.009999999995,1804.07,0.0,0,1
11,2017,SouthCentral,3.87,20652783.88,10598154.69,3817730.1100000003,84313.18,6152586.9,4118542.34,2026990.08,7054.48,1,0
11,2017,SouthCentral,6.470000000000001,424008.19,84740.51999999999,12506.630000000001,0.0,326761.04,322038.76,4722.280000000001,0.0,0,1
11,2017,Southeast,5.14,12806247.94,7323989.9399999995,1189600.3599999999,43157.03,4249499.61,2866677.68,1327377.13,55442.8,1,0
11,2017,Southeast,6.680000000000001,329760.13,4772.0,65348.51,362.98,259276.64,232324.9,26951.739999999998,0.0,0,1
11,2017,Spokane,5.28,278538.28,75902.57,71403.3,1406.43,129825.98000000001,101290.11,28366.04,169.82999999999998,1,0
